상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,분기코드,행정동코드
2110867,6199,4488,1711,786,986,1049,777,890,1077,634,593,12,1288,407,2142,1749,3870,2107,34,993,1044,1028,1613,1266,208004054,138575477,69428577,26176600,30056601,31805972,22906747,27629557,43322066,26106511,22329552,147763,39350619,9407661,75035368,61547214,131453452,68188094,1538832,29737916,35603403,31665180,60226822,40869390,11,1109935,544903,565032,79646,317272,220366,149896,136703,206053,306525,227473,120016,119155,183599,153167,156368,152803,153773,153288,154228,167203,172270,202,10,1,0,1,0,0,0,0,0,0,98838,1012303,408915,456672,730926,284900,2992554,4,11620655
2110868,31670,23892,7778,4482,5044,4535,4679,5152,4951,2827,1414,1885,6555,4748,11136,5834,18960,11610,190,6524,6468,5020,7136,5233,829705202,575448396,254256806,105553613,117307378,112457575,106667447,133462383,163820418,90436388,75999861,24366402,102374365,65532850,325592416,234834787,552949069,253485376,2431856,180622345,159740676,107118779,222860051,133660740,38,546805,267499,279306,46693,152168,105929,76022,68183,97811,154780,116594,58173,57970,85099,74190,77489,76089,75875,75769,76284,81090,84209,232,5,0,0,0,0,0,0,0,0,0,126892,1325250,543592,652300,1126497,519415,4293946,4,11620685
2110869,163647,105295,58315,18951,19061,21071,21218,24994,32206,26109,21337,5045,19429,15063,54079,48670,99199,62101,803,61517,51747,23376,17249,6632,5820899003,3675109093,2144538741,597695357,676342772,737855978,722131741,941083245,1288668034,855870707,1011584510,61324901,315553650,242534432,1992157519,2196708935,3583234359,2095887667,19244268,2214475812,1914120231,757308500,531614064,243394207,120,3595168,1862660,1732509,172863,1415028,895121,429724,280390,402043,1056228,733406,358118,357192,580153,510071,507119,494138,491164,492017,497022,548954,564756,1026,13,1,0,0,0,0,0,0,0,0,385590,4933920,2127300,2543925,4786165,2051597,16828497,4,11620695
2110870,4914,3586,1328,704,639,665,876,702,744,584,0,45,2425,802,1101,25,2911,1216,0,126,889,963,793,1356,120989187,81866938,39122249,16829640,14881160,15112363,16768974,18274801,20825307,18296942,0,4473283,70003212,11531762,20184855,490988,80924003,21460287,0,2003521,14810472,15031431,21308845,49230022,4,364102,173063,191039,41645,32329,42928,54324,62577,130299,157258,76096,21192,18479,33233,57844,53256,53143,52617,51583,52090,49679,51734,0,2,0,0,0,0,0,0,0,0,0,33945,338518,151488,195067,236971,92568,1048557,4,11620745
2110871,106206,75995,30211,13214,15228,15141,15831,16581,18718,11493,4656,7229,24800,20160,37062,12299,54697,49405,1758,22874,26026,18361,20602,14479,1524347912,1040587396,483760516,195193276,194359612,185449528,244722316,220862664,306998046,176762470,63819066,66691029,344880497,260551418,601989549,186416353,842368475,628810840,15770504,241379008,285372281,240538603,380016809,308102106,53,854314,427376,426937,55796,229882,171509,116340,108432,172356,223496,173000,94795,97923,146235,118864,118380,113570,116721,114918,116845,133903,139979,159,12,2,0,0,0,0,0,0,0,0,362056,4645059,1964725,2334818,4470269,1960476,15737403,4,11620655
2110872,2362,1603,759,245,310,336,356,356,453,306,439,46,99,134,925,719,1444,868,15,394,497,529,499,375,122546011,81357857,41188154,12338602,16061565,17009559,18706541,17241590,24494126,16694028,21275865,260752,4229254,5333887,59493399,31952854,75752308,43013110,365049,20130457,23775857,23827353,26613870,24052830,8,879079,429796,449283,67395,201813,174382,132430,113253,189806,338425,189203,74251,62372,95053,119776,129389,123791,123745,122520,122131,125468,132035,277,2,0,0,0,0,0,0,0,0,0,49682,724177,309498,350925,557344,239041,2230667,4,11620655
2110873,108728,80151,28577,15538,15285,16183,16289,16856,16619,11958,3480,6450,26192,17871,40588,13971,58788,45941,830,23624,27425,20102,20058,12700,2624855379,1930712731,694142648,362295245,363086786,392812499,387714780,424803421,438852117,255290531,177308673,133351176,415929857,256894035,1028612215,609887031,1396721010,935258481,8888011,550620119,602260298,438208447,467707811,264294805,92,565496,275815,289679,59361,107999,108213,96870,73904,119146,131194,121023,73037,72336,97257,70649,81074,82773,82413,81988,80493,77273,79480,343,11,0,0,0,0,0,0,0,0,0,61629,766046,388806,462921,721844,254368,2655614,4,11620525
2110874,6466,3838,2628,790,685,808,708,847,1399,1229,0,27,2158,1668,2501,112,3739,2665,62,640,1430,1780,1271,1224,150636672,90711695,59924977,16053509,15243559,19143740,18473578,21797309,34176316,25748661,0,982151,46831636,28505782,66647123,7669980,81102866,60000631,715416,11245035,24164092,49525470,29236393,26217094,18,974164,487359,486805,100964,173810,145483,131379,137381,285147,248732,192288,111843,110943,173655,136702,140671,139784,139334,139624,137752,136422,140574,46,13,0,0,0,0,0,0,0,0,0,32439,345234,191551,238518,297005,122121,1226868,4,11620745
2110875,3713,2564,1149,709,345,504,513,493,773,376,405,389,711,861,886,461,2087,1615,57,675,996,847,701,427,65370805,46215389,19155416,16376744,5091487,5395593,9986776,9364789,12494474,6660942,18361767,2262026,4169811,5734818,13746792,21095591,50393162,14307898,1070821,4733632,9612343,11004080,20273965,18006220,13,326743,155514,171230,40244,65140,62580,48825,38054,71899,115497,69509,29089,26525,40818,45302,47390,45234,45104,44612,44614,48415,51375,16,8,1,0,0,0,0,0,0,0,0,76741,768337,380059,457411,743108,304540,2730196,4,11620525
2110876,15243,11229,4014,2196,2399,2253,2099,2282,2523,1491,312,447,4203,2467,5831,1983,11158,3643,141,3554,5679,2340,1683,1403,739050779,525347536,213703243,89276794,104806787,137546765,79810246,113906944,163789313,49913930,22023888,5730062,101473481,183759334,267763118,158300896,570551427,136572024,1770312,100947242,304037253,107183606,70728073,122456964,23,594569,297420,297148,57244,148083,123639,70812,75292,119501,187811,126183,57572,55584,86006,81412,85349,83556,82855,82250,81751,87375,91435,49,7,1,0,0,0,0,0,0,0,0,71220,908616,410709,467349,780326,350695,2988915,4,11620645
2110877,100553,68773,31780,12084,14065,13972,13934,14718,17649,14131,4850,4367,26946,16508,34821,13061,62230,34738,382,21836,26064,16118,19739,12838,3815062293,2414949610,1400112683,409040863,470110011,499863667,472156776,563778293,779702767,620409916,233063883,113532883,708186476,488510482,1587442579,684325990,2268737426,1258887667,7230803,664136896,916445399,651973831,750387764,537450401,58,1269682,643158,626525,74275,385024,295164,169366,142626,203226,340025,259715,143117,142104,214769,169953,179679,176588,175611,175517,176520,189221,196545,319,15,2,0,0,0,0,0,0,0,0,342229,4201193,1809205,2175548,4133665,1828684,14490524,4,11620695
2110878,11124,7500,3624,1679,1416,1477,1274,1654,1749,1875,120,985,3647,2271,3023,609,6166,4210,293,966,2126,3020,2105,1866,243607719,164476468,79131251,47266262,32033403,33510821,19427319,32238663,36018613,43112638,1350841,15303843,77820728,56357208,62229556,9490234,145152533,67515449,1989745,12557952,31202918,47226387,78907234,40783745,11,518927,283189,235737,61180,89043,87172,95964,70204,115363,170969,120177,51395,46183,64336,65869,75463,72543,73814,72568,72307,74725,77508,368,5,1,0,0,0,0,0,0,0,0,25018,250140,112491,138642,180126,82594,789011,4,11620745
2110879,17225,12667,4558,2563,2533,2509,2440,2622,2789,1769,13,754,5051,3809,6517,1081,10360,6533,35,1613,3088,3696,4125,4334,287636125,208668323,78967802,38599867,38046978,41845163,35799069,54377246,47305992,31661810,486842,5133024,87942912,55320516,117163307,21589524,162721089,102538246,630464,20578370,39130209,63926454,66014908,74978925,18,340331,169584,170746,27530,72040,63339,47946,48481,80994,90804,67782,37523,38595,58438,47190,48758,47737,47939,47643,48036,50155,50063,17,11,1,0,0,0,0,0,0,0,0,101854,1067768,562195,652963,1019163,431053,3834996,4,11620745
2110880,20562,15184,5378,2765,3300,2890,3028,3201,3299,2079,0,5482,6246,4577,3869,184,8297,11209,120,3386,4952,4462,3396,3186,528785019,321477632,207307387,56875854,79661713,49517889,62784105,72638071,122171375,85136012,0,44198321,158231187,87580302,218281075,19445695,253906201,230377066,955630,37564328,75494607,88731475,117893874,163643350,12,495483,244028,251455,30891,146875,107711,65710,57043,87254,164365,107959,48147,43375,64579,67057,70661,71315,70962,71049,70612,71406,69479,995,7,1,0,0,0,0,0,0,0,0,412781,4789304,2065666,2457357,4653428,2070360,16448896,4,11620645
2110881,571912,405545,166367,76364,78859,82820,81656,85846,87072,79295,20890,53319,142792,92738,194228,67945,359216,202122,7362,184339,161707,82467,87895,37581,5970422725,4090768616,1879654109,711253963,790245730,816232993,867171605,905864325,1034836094,844818015,403569888,245575449,1315373417,716981497,2318150204,970772270,3788369316,1870709854,59487955,1684745927,1526073994,981528303,975501709,431741282,259,4709008,2816022,1892985,300459,1413429,996130,740036,528991,729961,1319272,957845,514790,510603,767228,639270,674992,671183,669639,654003,653850,683083,702258,1601,15,1,0,0,0,0,0,0,0,0,66907,525941,291004,341778,522870,255590,2004090,4,11620735
2110882,97179,68505,28665,12843,12338,14424,13983,14917,14427,14238,923,5542,33325,14782,36943,5655,58516,33712,448,18552,20410,17072,19256,16485,2211079904,1507017032,703687878,285007209,272684575,318627185,298225305,332472758,371367871,332320007,39022850,72771783,704093597,293831193,901126428,199984057,1269314347,649203063,4910084,281641513,364173700,388179297,451163769,428449046,59,1220872,683026,537845,107030,324320,244365,174999,143121,227038,371707,256542,124184,119815,180800,167825,174859,171635,171190,171007,169129,177145,185908,733,17,1,0,0,0,0,0,0,0,0,122339,1141169,622010,732927,1165096,519597,4303138,4,11620665
2110883,90557,61809,28748,12749,11841,11896,12480,12843,15777,12971,3543,7974,20719,14979,30451,12891,47544,39552,566,16138,20634,18055,18954,12752,1578859965,1062881920,515978045,222898249,187193933,215027009,215542745,222219984,286695458,229282587,108491141,106645323,398572981,219484366,531716901,213949253,816840936,569156576,11154281,187580009,285915149,291594812,346603722,263149539,64,1087796,535623,552171,94873,244322,211090,158805,152549,226155,282158,222293,120415,124245,188959,149724,153804,148546,149978,149979,148342,165174,171973,212,17,0,0,0,0,0,0,0,0,0,65750,463254,261648,314940,450252,193742,1749586,4,11620525
2110884,57924,38782,19142,6584,6989,8286,7962,8961,10899,8243,3533,1427,15488,7613,21517,7464,35313,19992,183,8868,11290,11070,12766,11126,1801126729,1177703905,623422824,190969094,206405574,248640065,243958927,287730245,374887430,248535394,138201636,30285581,289740079,172678467,778736043,379124247,1128782072,587889918,4578903,311089810,371054797,309912176,378665562,341370745,57,688941,329498,359442,71065,136503,120850,96195,103647,160681,163308,132123,77240,81156,134036,101077,98389,98073,96697,96611,95797,100949,102427,372,2,0,0,0,0,0,0,0,0,0,150326,1908828,866475,1019364,1694221,659993,6299207,4,11620605
2110885,66487,45481,21006,8555,9101,8907,8960,9958,11058,9948,5295,2232,11629,8702,26664,11965,45384,20398,422,16065,17253,13302,13027,5712,1350000971,900098705,449902266,176765090,174264794,166939264,173104357,209025200,231955965,217946301,162686659,30285466,197258540,121574876,534469273,303726157,912937431,389628355,7090271,275454955,307018718,278133379,288022531,146845930,61,1282264,649537,632727,121863,276735,257430,188841,161604,275789,417013,273137,119219,114862,179044,178989,183618,175482,175161,176308,175086,192048,204561,340,18,0,0,0,0,0,0,0,0,0,24992,280584,128928,146991,247266,122827,951588,4,11620665
2110886,50979,36811,14168,7506,7354,7063,7252,7636,8583,5585,95,10785,15215,9648,13500,1736,26022,23299,231,15000,15842,5294,8638,4317,658405527,488188596,170216931,81564119,102270246,89383357,99749223,115221651,95331012,74885919,5744839,60868013,209172780,76025735,250482074,56112086,286793467,178162775,3091999,104520451,122600085,68094442,109909917,56739348,27,1014685,607770,406916,89493,339066,221749,136407,102561,125407,312364,223467,105366,98697,142458,132334,145028,140731,142477,140762,138722,149121,157842,188,12,0,0,0,0,0,0,0,0,0,69135,618815,315480,353170,560811,288481,2205892,4,11620665
2110887,945,687,258,172,131,93,144,147,153,105,0,22,444,123,356,0,681,192,5,303,244,117,153,49,19772112,13289884,6482228,3394751,2412343,1688422,2494143,3300225,3187021,3295207,0,2987709,9994371,1181172,5608860,0,8573223,2656306,40525,2683213,2738859,2567996,2702281,496656,4,600619,338247,262371,77942,198060,112037,74711,58353,79516,137926,130367,81212,77388,99505,74219,87031,88203,87157,87556,86595,81896,82182,19,12,1,0,0,0,0,0,0,0,0,54856,567312,331793,369592,482524,233216,2039293,4,11620735
2110888,49328,33533,15795,6520,5895,7111,6437,7570,8537,7258,759,3068,11753,8895,18584,3810,22870,23497,939,11765,10824,10217,7474,5151,740990636,475008564,265982072,82560435,82660938,92862599,94610302,122314290,153033919,112948153,29997993,33524034,140283783,114326133,294729754,102192860,370545173,313679982,10370699,134721646,153909270,171581846,131757963,81883732,31,588173,285327,302846,55838,143159,116200,78113,73873,120991,157016,120481,64037,65392,100978,80270,83117,81412,81997,81420,81893,87021,91312,94,11,2,0,0,0,0,0,0,0,0,124369,1676738,730597,840798,1425626,563931,5362059,4,11620595
2110889,15775,10683,5092,2148,1906,2359,2119,2151,2944,2148,240,2469,4509,2192,4669,1546,9572,5109,44,2707,2869,2873,3622,2568,307218180,202264930,104953250,47920547,31833213,39124232,35121535,48265403,53156745,51796505,5011829,39126221,67463635,39870086,109388251,45382688,190784566,78850113,935656,51334678,54804184,57197277,63863568,41499315,13,657004,310002,347003,78511,88618,109070,108407,94768,177628,191272,142591,67397,65103,102051,88592,94531,90981,90459,90470,90831,98407,101325,376,1,0,0,0,0,0,0,0,0,0,159885,2002177,914645,1077316,1768666,683663,6606352,4,11620605
2110890,44594,31580,13014,5203,6372,6360,6522,7123,6426,6588,1470,5199,11523,7622,14223,4557,24517,18745,284,11717,13736,6629,6252,4642,865621245,618101345,247519900,88426579,114776729,131367078,133534289,149996670,172903380,74616520,62815776,74050608,145482518,77430835,300505783,205335725,471167485,306079200,3333425,213771729,245993282,111885976,116354259,85908019,40,827101,392534,434569,68096,258078,168471,90854,87776,153828,240404,169310,85961,84614,132261,114551,117110,114589,115391,114442,115002,121602,128966,261,13,0,1,0,0,0,0,0,0,0,142909,1775050,783712,902124,1537400,611547,5752742,4,11620595
2110891,13856,9897,3959,1932,2105,1557,2124,2179,1991,1968,173,1884,3620,3151,4176,852,6060,7262,205,1275,2368,5506,3061,911,183663967,128350530,55313437,16147135,36196851,17031589,36655626,22319329,24581976,30731461,8988536,9855729,43695165,29675356,74508596,16940585,70420234,76775145,2391961,16675975,21353297,56795759,39965427,10012959,21,252814,117376,135438,59804,22948,34712,47103,32899,55348,71758,49424,26644,27924,41229,35833,36175,35392,35884,35509,35618,36360,37877,47,8,0,0,0,0,0,0,0,0,0,34090,544260,262585,333588,468603,189817,1832943,4,11620565
2110892,213500,149813,63584,28777,29653,28815,28675,33893,36644,26940,9092,11952,43303,31091,77504,40558,112514,95644,1695,54580,48483,36710,36946,29740,5056049104,3421634077,1629815365,659537674,644301095,629485263,663777304,824532741,979603194,650212171,399074644,114322025,701059566,505552586,2010525246,1325515037,2912071802,1842188508,24581221,1175845041,1106600146,822805458,900102072,724326369,122,4225947,2008704,2217245,368359,1127700,845262,580358,500910,803361,1186388,845106,440786,449846,706161,597662,599094,589872,587135,589028,592995,629843,637983,709,41,1,0,0,0,0,0,0,0,0,132580,1313447,756914,873250,1294493,605342,4976026,4,11620615
2110893,30098,20038,10060,3808,4349,3684,3882,4315,4712,5348,1627,5153,12162,4537,5256,1363,19779,8696,263,3245,4543,5236,7419,7763,465279728,303499740,161779988,70683593,63441297,47779609,56305902,65289339,70963327,90816661,25020417,89911600,189972024,61697211,79375098,19303378,284585010,134904656,2388854,45620801,62848679,80045827,110823683,117761823,5,66221,30014,36208,14391,13867,10357,8528,7751,11328,22295,16969,7128,5469,6490,7870,9743,10045,9909,9896,9653,8400,8575,353,1,0,0,0,0,0,0,0,0,0,16010,233371,123488,153210,218137,71259,815475,4,11620595
2110895,474549,325816,148654,58512,66241,65178,65663,70222,82846,65808,15493,15901,129606,70211,184271,59067,229975,216821,11494,180761,111714,53006,60335,29468,13875122572,9385625237,4488612451,1474584147,1840100957,1828767649,1938525241,2303647243,2627730255,1860882196,1006219383,184910378,2552851666,1356566905,5757734857,3016839383,6593848322,5056969276,198488963,4718711476,3025119245,1341579152,1500407579,866165378,291,3267460,1608002,1659460,354519,1086241,629334,405965,332240,459160,815271,627065,372463,376682,620710,455270,453740,450679,451064,454838,464456,493662,499021,1796,23,2,0,0,0,0,0,0,0,0,36394,380375,226472,280736,434216,174494,1532687,4,11620585
2110896,65469,43924,21545,7950,7894,8661,9606,9813,11245,10300,80,4324,22165,14722,16892,1600,27529,29435,205,4053,10326,15847,13959,12573,1316911009,867919510,448991499,163138233,152112495,151332125,205741815,195594842,246300552,202690947,2653285,40238126,395672363,216531526,523281150,91172842,595828220,453318577,2140901,70656003,171327738,275449940,289801949,239770272,35,253152,119186,133964,38642,42102,38724,36974,33888,62820,58957,51597,32857,33444,44515,31782,36541,36214,36141,36249,36701,35822,35481,202,15,0,0,0,0,0,5,0,0,0,80902,840558,429628,508688,763510,321428,2944714,4,11620575
2110897,20021,14301,5720,2014,3112,3086,2866,3223,3519,2201,1501,630,5765,2397,5810,3602,11650,5214,114,4834,4526,2498,2673,2215,957102498,705653152,251449346,102942923,157033753,134151373,142873639,168651464,151016459,100432887,146352883,22344071,281790202,67344803,222656168,214453157,388993992,238144399,2864330,230565711,172524627,83834153,68628335,68721235,22,1387589,667227,720362,140449,396211,294634,172300,151646,232348,426457,298828,146980,141501,196470,177352,198382,192766,194589,191196,192445,204707,213505,219,7,1,0,0,0,0,0,0,0,0,133330,1098499,640399,773883,1190941,536147,4373199,4,11620575
2110899,3897,3011,886,477,633,778,536,587,444,442,49,24,1186,444,1743,141,1856,1380,6,808,1088,481,620,233,61809356,47129577,14679779,7807999,11609713,10521514,7254257,9936094,8988615,5691164,1002798,519395,22721639,6203161,25474660,2929137,21609301,14016570,71362,6517563,10522996,5942535,8638165,3933249,6,827752,394814,432938,77135,240373,186698,116575,74148,132824,265552,177293,79645,74159,115848,115255,118558,115047,115264,114495,113392,121805,129190,690,6,0,0,0,0,0,0,0,0,0,45610,628917,346482,404692,644547,308817,2379065,4,11620575
2110900,109739,77668,32052,15700,14804,15011,15731,16422,19053,12999,2696,6279,25814,15136,45357,14457,62140,42770,1245,32306,31362,17948,14170,7882,2350493589,1707087502,641117574,322939375,316809918,330339921,367405537,369592751,387645362,253472212,59102358,85022800,404486516,217504844,1063662809,520714262,1263788396,782612362,22220479,577321996,592971513,354475545,327264700,172146528,39,1719771,808696,911075,193051,474824,355258,225218,183164,288259,511977,356501,168119,167023,270121,246031,243892,240983,239990,239496,238096,253628,263687,457,7,0,0,0,0,1,0,0,0,0,51267,687856,368480,429589,672570,325666,2535428,4,11620625
2110901,27122,16594,10528,2751,3265,3349,3254,3975,5452,5076,922,1443,6861,5193,9079,3624,15414,11067,294,6573,7525,4322,4747,3016,635388381,372147306,263241075,51377331,75106526,73243429,75400042,97019978,139108285,124132790,24141486,8026604,110291430,79695756,299209900,114023205,355978509,229045904,2606999,114613953,142997915,112826508,121866520,90112514,28,1287746,578796,708950,171463,234862,256773,183455,181192,260001,395983,273786,127548,121116,189879,179435,184171,175622,176551,176277,177180,192972,204974,262,18,0,0,0,0,0,0,0,0,0,17710,249902,116655,140429,217171,100524,842391,4,11620625
2110902,223885,161001,62884,29980,29479,31926,33784,35832,35764,27120,1291,17262,72954,39043,77206,15887,109947,102644,1936,46022,56308,40827,37244,30258,4117273465,2860996550,1256276915,457950424,534920865,539110898,617898799,711115564,751807020,504469895,76733681,164100158,1126823911,611896835,1589006428,545525889,2103594019,1516961974,19065301,588251272,787083261,665403778,725949091,834803281,85,3057999,1440181,1617818,354128,553684,558624,424681,431505,735376,850172,641700,333053,331807,499293,401974,436315,426836,431941,426918,431569,449239,455182,1201,25,3,0,0,0,0,0,0,0,0,110146,584687,269272,315040,503448,251281,2033874,4,11620630
2110903,51046,36336,14710,5705,6815,7809,8163,7844,8586,6124,913,8420,18177,7479,12400,3657,23555,24079,763,5545,11330,13826,9569,6596,1106540144,739251371,367288773,95196209,133526596,165317103,166071159,179140304,202289516,164999257,60505600,91064376,259530449,91487660,379408565,224543494,512978397,430940043,4435661,108788301,207960707,267662188,221112506,133959074,31,713868,306261,407606,172143,78342,80424,135902,102201,144855,207360,147753,79194,77893,107745,93922,103978,102818,102765,102963,103162,99896,98285,7222,10,0,0,0,0,0,0,0,0,0,27587,489714,227182,290814,401401,153318,1590016,4,11650590
2110904,87818,67324,20494,12415,12983,13802,13709,14415,10743,9751,209,20129,27703,16885,17807,4496,49130,31874,642,13851,23949,16953,13439,12168,1235784286,925478982,310305304,163724358,146831774,200859560,199946559,214116731,188330156,121975148,6286813,92205255,322160794,171417636,445459990,176334631,605566509,399446568,4135096,159989472,277136917,226562732,189317924,147870935,30,266713,116571,150142,39528,35176,51432,50559,39491,50527,40114,54981,43698,46508,55335,26074,38668,40091,39783,39680,39634,34153,34704,835,7,0,0,0,0,0,0,0,0,0,141898,2386675,1375800,1674822,2670175,952470,9201840,4,11650610
2110905,12468,8805,3663,1654,1806,1813,1706,1826,1827,1836,55,2120,3843,2304,2508,148,3799,6397,5,1126,2443,2974,2214,1433,129083097,94475779,34607318,16231551,18676354,20008432,19866298,19693144,17149151,17458167,1244939,17118664,48704586,20941466,26202520,3179753,38433263,58361586,17150,9369599,22595555,27008589,23523416,14280540,4,404954,177472,227482,66966,47135,59242,68026,54908,108677,143902,86077,35542,34264,51440,53730,58740,56196,56226,55611,56353,59501,62328,287,4,0,0,0,0,1,0,0,0,0,53487,345501,197413,237883,346123,139993,1320400,4,11650610
2110906,10120,6761,3359,1384,1263,1209,1422,1483,1654,1705,10,2342,3858,1032,2219,659,6331,2881,44,761,1188,2027,2706,2484,218063656,139963665,78099991,27566251,27833479,25735316,28007413,30821206,37298657,40801334,196302,45650816,63825452,18558109,66204646,23628331,128512522,63569353,1142884,12703400,29233394,45455113,53370304,50176778,2,547888,240033,307855,129304,59900,69435,102811,79144,107294,142376,110738,65994,71053,89849,67880,79391,79936,79863,79643,79646,75269,74139,683,7,1,0,0,0,0,0,0,0,0,50880,739585,430925,550504,712306,270018,2754218,4,11650621
2110907,37444,28461,8983,5002,6095,5584,5694,6086,5103,3880,102,2301,15355,7371,9659,2256,16854,16170,391,5093,7155,8275,7679,4435,704988526,555683228,149305298,105985082,118298608,109085717,96886074,125427747,99800488,49504810,4728076,17745927,257874174,97626120,242166231,80731238,315869668,217917857,4565500,58448848,104501364,125546741,131389115,109335956,62,943963,412610,531352,202451,112109,132991,162371,137934,196108,236803,193561,116744,115763,159684,121410,135022,135935,136108,135683,135828,131401,133986,878,7,0,0,0,0,0,0,0,0,0,114301,2271192,1271088,1553021,2467430,862953,8539985,4,11650621
2110908,19199,11809,7259,2055,2585,2509,2126,2534,4951,3219,131,3578,7361,5040,3045,44,8306,9900,179,2515,4807,4011,3897,2801,395638823,254531632,125396891,53152305,36999495,61467620,39788525,63123687,98003458,79771944,15710300,34002790,154473908,80664079,108901209,1886537,148609503,181338260,1856147,37305261,68553224,67908628,85431823,68892676,10,43406,22210,21196,9201,4403,5580,8452,7055,8714,1499,9755,9185,9694,10059,3214,6148,6800,6753,6989,7007,5599,4110,1525,11,0,3,0,0,1,0,0,0,0,20172,209638,104775,139225,156430,51149,681389,4,11650550
2110910,10305,9283,1022,1785,2143,1964,1481,1910,1009,13,32,724,8405,611,526,7,6872,2215,0,641,787,1911,3283,2466,142617420,132657042,9960378,24761307,27313882,24850034,31806993,23924826,9632600,327778,330327,11341224,107066307,6374368,17411543,93651,72627060,30160622,0,5142835,6921136,21772635,37372380,31578695,4,392221,177449,214772,75436,46724,67747,76290,51262,74762,114164,83238,42497,41329,58882,52110,56566,56909,56711,56352,55720,54522,55439,614,5,0,0,0,0,0,0,0,0,0,39831,1230461,491641,589901,1077190,304104,3733128,4,11650621
2110912,108417,79284,29133,15318,16351,15375,16021,16219,16677,12456,6,21404,38837,25192,20206,2672,45798,51081,1321,19231,23828,22851,17486,12162,1322606087,940942270,381663817,166151142,216486329,170522758,190690290,197091751,208658207,173005610,2021285,130066162,513330138,286395467,306626928,81890059,509552086,569070254,9461835,152077019,269155731,261041673,205118392,181767684,19,161277,70509,90769,35393,14914,20949,29545,24019,36458,30542,33377,23362,24838,31074,18085,23139,22966,23226,23230,23025,22834,22857,210,15,1,2,0,0,0,0,0,0,0,10461,360962,192117,234430,315441,110653,1224064,4,11650590
2110913,39197,35015,4182,6813,7114,6991,7086,7011,3004,1328,0,2966,24489,4335,6316,343,20436,12414,72,4285,6719,9492,7078,5210,764321557,661423676,102897881,122717378,133229121,125518172,136384830,143574175,84890100,22348796,0,28260673,421064128,66133439,185673241,56825771,380630134,202482427,723408,53542894,106305095,169045717,143903980,109591470,21,883165,388397,494768,224950,92342,110188,139779,132740,183164,254316,209802,108363,96169,110589,103928,130564,132418,132978,131653,130795,113382,111378,3305,21,0,0,0,0,0,0,0,0,0,19440,229900,96126,146137,164333,56513,712449,4,11650620
2110915,13792,9862,3930,1542,1657,2138,2136,2389,2009,1921,7,1160,4949,3749,3537,390,4985,6926,351,1776,3801,2906,2007,1065,615590669,387822462,227768207,44313441,47388268,78421333,104518675,113180745,132827651,94940556,1326499,13302555,163693093,124933595,231791311,80543616,230404835,219254043,2592485,67044578,145687114,103538952,72198195,58597554,11,165570,72599,92970,33842,13754,20711,30646,28058,38558,38729,34368,20566,21731,29605,20571,23780,23824,23507,23471,23309,23575,24104,2807,1,0,0,0,0,0,0,0,0,0,9763,311922,168311,202955,275839,95195,1063985,4,11650590
2110916,40062,33049,7013,6518,6599,6598,6390,6944,4081,2932,489,2098,20446,5197,9160,2672,20953,12888,68,5209,6828,8524,6897,6320,1021323806,815213308,206110498,148353612,153789330,167993348,162169514,182907504,129663345,76447153,38027950,17666098,404731307,96690489,291853473,172354489,517195619,274058481,1300406,100814933,156153095,180745314,180020458,172219895,18,734168,331198,402970,135306,97432,135433,131248,99212,135540,173986,150343,94737,96514,128169,90421,107846,109066,108438,108422,106779,96821,96798,1152,5,0,0,0,0,1,0,0,0,0,40532,1208859,477023,566833,1055286,295889,3644422,4,11650600
